328797328,-1172319009,105630,-38404,-38404,
328797291,-1172319022,105430,-38002,-38002,
328797278,-1172319024,105430,-42395,-42395,
328797284,-1172319030,105640,-44580,-44580,
328797443,-1172318786,106490,-45070,-45070,
328797527,-1172318752,106840,-45513,-45513,
328797532,-1172318754,106630,-43244,-43244,
328797669,-1172318052,125430,-37915,-37915,
328797600,-1172317843,134180,-38513,-38513,
328797720,-1172317764,134030,-41991,-41991,
328798240,-1172317645,135220,-45823,-45823,
328798790,-1172317452,136260,-38650,-38650,
328799420,-1172316566,136000,-40560,-40560,
328799700,-1172315864,135570,-38210,-38210,
328799981,-1172314960,135090,-42010,-42010,
328800261,-1172314139,135050,-43442,-43442,
328800751,-1172312801,134960,-39835,-39835,
328801056,-1172311978,134960,-42416,-42416,
328801385,-1172311175,135060,-43849,-43849,
328801674,-1172310425,135100,-43287,-43287,
328802189,-1172309104,135090,-45649,-45649,
328802478,-1172308390,135150,-44889,-44889,
328802775,-1172307609,135130,-48754,-48754,
328803084,-1172306849,135240,-44908,-44908,
328803557,-1172305583,135050,-46120,-46120,
328803843,-1172304844,134680,-44135,-44135,
328804162,-1172304085,134720,-44222,-44222,
328804451,-1172303310,134730,-45200,-45200,
328804945,-1172302066,134990,-46196,-46196,
328805260,-1172301298,135050,-44742,-44742,
328805546,-1172300574,135340,-44587,-44587,
328805847,-1172299792,135530,-45721,-45721,
328806314,-1172298525,135470,-44374,-44374,
328806628,-1172297775,135480,-44251,-44251,
328806911,-1172297056,135240,-44391,-44391,
328807161,-1172296293,135250,-43363,-43363,
328806453,-1172295730,135370,-41193,-41193,
328806135,-1172295749,135140,-46378,-46378,
328805735,-1172296067,135090,-46034,-46034,
328805401,-1172296811,134660,-45691,-45691,
328804937,-1172298152,134330,-47080,-47080,
328804644,-1172298906,134070,-46473,-46473,
328804319,-1172299462,133890,-45729,-45729,
328804061,-1172300006,134690,-46820,-46820,
328803769,-1172301445,134480,-44432,-44432,
328803438,-1172302529,134460,-47753,-47753,
328803090,-1172303477,134320,-45337,-45337,
328802794,-1172304270,134550,-44855,-44855,
328802323,-1172305540,135360,-46775,-46775,
328802056,-1172306319,135000,-45900,-45900,
328801664,-1172307092,134980,-46484,-46484,
328801321,-1172307747,134850,-45006,-45006,
328800797,-1172308944,134490,-45816,-45816,
328800480,-1172309706,134710,-45953,-45953,
328800190,-1172310524,135310,-45397,-45397,
328799904,-1172311187,135520,-44594,-44594,
328799487,-1172312422,135350,-46249,-46249,
328799193,-1172313297,133870,-44616,-44616,
328798873,-1172314131,134010,-44686,-44686,
328798538,-1172315001,134520,-45826,-45826,
328798032,-1172316329,135850,-44375,-44375,
328797774,-1172316904,137040,-37636,-37636,
328797267,-1172316951,137120,-39278,-39278,
328796719,-1172316757,137120,-38252,-38252,
328796636,-1172315716,136850,-41703,-41703,
328796915,-1172314982,136620,-38704,-38704,
328797317,-1172314225,136610,-39503,-39503,
328797737,-1172313373,136480,-43059,-43059,
328798240,-1172312074,136580,-42804,-42804,
328798525,-1172311366,136600,-43880,-43880,
328798805,-1172310616,136590,-45185,-45185,
328799086,-1172309848,136410,-45593,-45593,
328799553,-1172308638,135880,-44384,-44384,
328799817,-1172307901,135960,-43537,-43537,
328800133,-1172307041,136010,-47192,-47192,
328800432,-1172306275,136050,-43190,-43190,
328800903,-1172305017,136130,-44205,-44205,
328801205,-1172304267,136130,-45414,-45414,
328801486,-1172303541,136210,-44619,-44619,
328801797,-1172302789,136240,-44275,-44275,
328802255,-1172301566,136230,-44697,-44697,
328802570,-1172300801,136170,-43524,-43524,
328802856,-1172300094,136170,-43553,-43553,
328803148,-1172299330,136270,-45209,-45209,
328803647,-1172298041,136150,-43678,-43678,
328803942,-1172297291,136170,-43597,-43597,
328804229,-1172296572,136270,-44426,-44426,
328804523,-1172295794,136220,-44670,-44670,
328804635,-1172294806,136020,-43647,-43647,
328804245,-1172294537,135680,-44915,-44915,
328803838,-1172294506,135600,-45373,-45373,
328803437,-1172294810,135550,-44737,-44737,
328802967,-1172295820,135700,-44286,-44286,
328802731,-1172296621,135570,-46012,-46012,
328802368,-1172297439,134880,-45250,-45250,
328802048,-1172298240,134910,-46313,-46313,
328801577,-1172299559,134500,-45093,-45093,
328801250,-1172300298,134260,-46186,-46186,
328800930,-1172300975,134140,-45300,-45300,
328800684,-1172301834,135340,-45943,-45943,
328800377,-1172303093,136520,-45662,-45662,
328800169,-1172303884,136520,-44914,-44914,
328799931,-1172304666,136660,-46722,-46722,
328799542,-1172305520,136170,-44890,-44890,
328798891,-1172306807,134280,-44120,-44120,
328798546,-1172307599,134510,-46004,-46004,
328798261,-1172308340,135200,-44792,-44792,
328797927,-1172309141,135680,-45662,-45662,
328797423,-1172310429,136170,-45429,-45429,
328797143,-1172311081,136090,-45409,-45409,
328796856,-1172311738,135580,-45033,-45033,
328796534,-1172312275,135590,-45967,-45967,
328796115,-1172313346,135530,-44075,-44075,
328795841,-1172314058,135480,-45271,-45271,
328795633,-1172314865,135310,-43761,-43761,
328795574,-1172315064,135680,-45847,-45847,
328795896,-1172315210,138790,-42250,-42250,
328797207,-1172315678,135820,-37787,-37787,
328797779,-1172315989,133230,-39241,-39241,
328797704,-1172316774,126310,-42349,-42349,
328797356,-1172317473,115860,-41505,-41505,
328797545,-1172317851,113710,-42967,-42967,
328797696,-1172318070,111580,-43300,-43300,
328797681,-1172318209,109940,-44690,-44690,
328797614,-1172318156,108080,-46416,-46416,
328797688,-1172318235,107160,-43804,-43804,
328797683,-1172318283,106460,-43426,-43426,
328797692,-1172318302,106180,-45980,-45980,
328797709,-1172318291,106120,-46098,-46098,
328797711,-1172318281,105930,-45739,-45739,
328797710,-1172318269,105730,-44578,-44578,
328797731,-1172318304,106270,-46262,-46262,
